"moon","ntraps","nplots","BA","DM","DO","DS","NA","OL","OT","PB","PE","PF","PH","PL","PM","PP","RF","RM","RO","SF","SH","SO","total"
282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,196,4,0,0,0,0,0,0,1,15,0,0,0,0,0,4,0,0,0,0,0,0,20
284,196,4,0,0,0,0,0,0,2,22,0,0,0,0,0,11,0,0,0,0,0,0,35
285,196,4,0,0,0,0,0,0,1,19,0,0,0,0,0,13,0,0,0,0,1,0,34
286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,196,4,0,0,0,0,0,0,3,15,0,0,0,0,0,12,0,0,0,0,0,0,30
288,196,4,0,0,0,0,0,0,3,14,0,0,0,0,0,3,0,0,0,0,0,0,20
289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,196,4,0,0,0,0,0,0,2,13,2,0,0,0,0,1,0,0,0,0,0,0,18
291,196,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,14
292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,196,4,0,0,0,0,0,0,1,8,0,0,0,0,0,2,0,0,0,0,0,0,11
295,196,4,0,0,0,0,0,0,1,9,0,1,0,0,0,4,0,0,0,0,0,0,15
296,196,4,0,0,0,0,0,0,2,7,0,1,0,0,0,2,0,0,0,0,0,0,12
297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,196,4,0,0,0,0,0,0,1,25,0,2,0,0,0,11,0,0,0,0,0,0,39
300,196,4,0,0,1,0,0,0,7,32,0,0,0,0,0,10,0,0,0,0,0,0,50
301,196,4,0,0,1,0,0,0,9,22,1,1,0,0,0,7,0,0,0,0,0,0,41
302,196,4,0,2,1,0,0,0,6,25,2,1,0,0,0,2,0,0,0,0,0,0,39
303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,196,4,0,6,3,0,0,0,3,23,2,1,0,0,1,0,0,3,0,0,0,0,42
306,196,4,0,2,2,0,1,0,0,19,1,1,0,0,0,3,0,1,0,0,0,0,30
307,196,4,0,2,3,0,0,0,1,18,0,0,0,0,0,12,0,0,0,0,2,0,38
308,196,4,0,4,4,0,0,0,0,26,0,1,0,0,0,14,0,0,0,0,0,0,49
309,196,4,0,3,1,0,0,0,0,30,0,0,0,0,0,15,0,0,0,0,0,0,49
310,196,4,0,2,0,0,0,0,3,30,0,0,0,0,0,16,0,0,0,0,1,0,52
311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,196,4,0,1,0,0,0,0,1,9,0,0,0,0,0,4,0,0,0,0,0,0,15
313,196,4,0,2,0,0,0,1,1,34,2,0,0,0,0,6,0,0,0,0,0,0,46
314,196,4,0,0,1,0,0,0,1,35,0,0,0,0,0,4,0,0,0,0,0,0,41
315,196,4,0,1,0,0,0,0,0,36,1,0,0,0,0,1,0,0,0,0,0,0,39
316,196,4,0,0,0,0,0,0,1,22,2,0,0,0,0,2,0,0,1,2,0,0,30
317,196,4,0,0,1,0,0,1,3,36,1,1,0,0,0,0,0,1,1,2,0,0,47
318,196,4,0,0,2,0,0,0,0,34,5,4,0,0,0,1,0,1,0,0,0,0,47
319,196,4,0,4,0,0,1,2,0,26,1,4,0,0,0,5,0,0,1,0,0,0,44
320,196,4,0,4,0,0,0,5,5,34,4,1,0,0,0,8,0,2,0,1,0,0,64
321,196,4,0,2,0,0,0,2,5,44,0,1,0,0,0,5,0,0,0,2,0,0,61
322,196,4,0,3,0,0,0,3,4,32,1,0,0,0,0,19,0,0,0,0,0,0,62
323,196,4,0,1,0,0,0,2,3,36,0,1,0,0,0,19,0,1,0,0,0,0,63
324,196,4,0,3,0,0,0,2,2,31,0,0,0,0,0,11,0,0,0,0,0,0,49
325,196,4,0,1,0,0,0,1,4,27,0,1,0,0,0,4,0,0,0,0,0,0,38
326,196,4,0,2,0,0,0,0,3,21,1,0,0,0,0,0,0,0,0,0,0,0,27
327,196,4,0,2,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,28
328,196,4,0,2,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,23
329,196,4,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,21
330,196,4,0,1,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,17
331,196,4,0,2,0,0,0,0,2,14,0,0,0,0,0,1,0,0,0,0,0,0,19
332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,196,4,0,2,0,0,0,0,1,11,1,2,0,0,0,0,0,0,0,0,0,0,17
334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,196,4,0,1,0,0,0,0,2,13,0,2,0,0,0,8,0,0,0,0,0,0,26
337,196,4,0,1,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,19
338,196,4,0,1,1,0,0,0,4,9,0,0,0,0,0,12,0,0,0,0,0,0,27
339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,196,4,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,14
341,196,4,0,0,0,0,0,0,4,9,2,1,0,0,0,0,0,0,0,0,0,0,16
342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,196,4,0,0,0,0,0,0,2,6,0,0,0,0,1,9,0,0,0,0,0,0,18
345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,196,4,0,0,0,0,0,0,1,12,1,0,0,0,0,13,0,0,0,0,0,0,27
347,196,4,0,0,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,0,32
348,196,4,0,0,0,0,0,0,2,25,0,0,0,0,0,25,0,0,0,0,0,0,52
349,196,4,0,0,0,0,0,0,1,31,0,0,0,0,0,21,0,0,0,0,0,0,53
350,196,4,0,0,0,0,0,0,3,31,1,0,0,0,0,16,0,0,0,0,0,0,51
351,196,4,0,0,0,0,0,0,1,32,0,0,0,0,0,8,0,0,0,0,0,0,41
352,196,4,0,0,0,0,0,0,0,18,2,0,0,0,1,1,0,0,1,0,0,0,23
353,196,4,0,0,0,0,0,0,1,19,0,0,0,0,0,3,0,0,0,0,0,0,23
354,196,4,0,0,0,0,0,0,0,17,2,0,0,0,0,1,0,1,1,0,0,0,22
355,196,4,0,2,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,21
356,196,4,0,1,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,22
357,196,4,0,1,0,0,0,0,0,18,0,1,0,0,0,8,0,0,0,0,0,0,28
358,196,4,0,1,0,0,0,0,0,24,0,0,0,0,0,14,0,0,0,0,0,0,39
359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,196,4,0,0,0,0,0,0,0,26,0,0,0,0,0,30,0,0,0,0,0,0,56
361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,196,4,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,20
363,196,4,0,0,0,0,0,0,1,20,0,0,0,0,0,22,0,0,0,0,0,0,43
364,196,4,0,0,0,0,0,0,0,28,1,0,0,0,0,28,0,0,0,0,0,0,57
365,196,4,0,0,0,0,0,0,1,36,2,0,0,0,0,21,0,0,0,0,2,0,62
366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,196,4,0,0,0,0,0,0,0,24,1,1,0,0,0,8,0,1,0,0,8,0,43
368,196,4,0,0,0,0,0,0,1,23,3,1,0,0,2,21,0,7,0,0,7,0,65
369,196,4,0,0,0,0,0,0,0,29,7,0,0,0,0,15,0,1,0,0,6,0,58
370,196,4,0,0,0,0,0,0,0,61,1,0,0,0,0,10,0,0,0,0,12,0,84
371,196,4,0,0,0,0,0,0,2,65,0,1,0,0,0,16,0,1,0,0,7,0,92
372,196,4,0,0,0,0,0,0,5,76,4,1,0,0,0,20,0,0,0,0,6,0,112
373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,196,4,0,0,0,0,2,0,7,53,2,3,0,0,2,21,0,0,0,1,1,0,92
375,196,4,6,0,1,0,1,1,7,40,2,2,0,0,1,10,0,2,0,5,0,0,78
376,196,4,6,1,1,0,2,2,10,39,2,3,0,2,3,6,0,13,0,2,0,0,92
377,196,4,2,1,0,0,0,0,3,23,1,1,0,0,5,1,0,11,0,6,1,0,55
378,196,4,1,1,3,0,1,1,0,16,0,1,0,0,3,0,0,9,0,8,0,0,44
379,196,4,1,3,3,0,1,1,1,15,0,0,0,0,4,1,0,6,0,11,1,0,48
380,196,4,2,1,1,0,1,0,1,19,0,0,0,0,7,3,0,12,0,7,0,0,54
381,196,4,3,3,2,0,1,0,0,20,1,3,0,0,4,6,0,6,0,7,0,0,56
382,196,4,0,0,0,0,1,2,2,15,1,1,0,0,1,7,0,2,0,6,1,0,39
383,196,4,1,0,0,0,2,2,1,18,1,5,0,0,0,11,0,0,0,4,1,0,46
384,196,4,1,0,0,0,1,0,0,22,0,4,0,0,0,13,0,0,0,3,1,0,45
385,196,4,0,0,0,0,0,1,2,6,0,1,0,0,0,10,0,0,0,2,1,0,23
386,196,4,0,0,0,0,0,0,1,16,0,1,0,0,0,9,0,0,0,0,0,0,27
387,196,4,0,0,0,0,1,0,2,18,1,0,0,0,0,6,0,0,0,0,0,0,28
388,196,4,0,0,0,0,1,0,0,17,1,0,0,0,0,2,0,0,0,0,0,0,21
389,196,4,0,0,0,0,1,1,2,11,1,1,0,0,0,1,0,0,0,0,0,0,18
390,196,4,0,0,1,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,15
391,196,4,0,0,1,0,0,1,1,11,0,0,0,0,0,0,0,0,0,3,0,0,17
392,196,4,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0,1,0,0,15
393,196,4,0,3,0,0,1,0,0,9,1,0,0,0,0,3,0,2,0,2,0,0,21
394,196,4,1,2,0,0,1,0,1,14,0,2,0,0,0,9,0,0,0,0,0,0,30
395,196,4,0,1,0,0,1,1,0,21,0,1,0,0,0,2,0,0,0,0,0,0,27
396,196,4,0,1,0,0,0,0,0,22,0,2,0,0,0,9,0,0,0,1,0,0,35
397,196,4,0,1,0,0,0,0,1,18,0,0,0,1,0,6,0,0,0,0,0,0,27
398,196,4,0,1,0,0,0,0,1,15,0,0,0,0,0,5,0,0,0,0,0,0,22
399,196,4,0,1,0,0,0,0,2,8,0,0,0,0,1,1,0,0,0,0,0,0,13
400,196,4,0,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,9
401,196,4,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6
402,196,4,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6
403,196,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
404,196,4,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
405,196,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
406,196,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7
407,196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,196,4,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,9
410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,196,4,0,0,0,0,0,0,0,2,0,2,0,0,0,24,0,0,0,0,0,0,28
412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,196,4,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7
414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,196,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
418,196,4,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,14
419,196,4,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,12
420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,38
422,196,4,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0,0,0,0,0,44
423,196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,38
424,196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40
425,196,4,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,0,0,0,0,43
426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,196,4,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,6
429,196,4,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0,0,0,0,0,0,9
430,196,4,0,0,0,0,0,0,0,1,0,2,0,0,0,12,0,0,0,0,0,0,15
431,196,4,0,0,0,0,0,0,0,2,1,1,0,0,0,26,0,1,0,0,0,0,31
432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,196,4,0,0,0,0,0,0,1,2,0,2,0,0,0,50,0,0,0,0,0,0,55
434,196,4,0,0,0,0,0,0,0,5,0,0,0,0,0,65,0,0,0,0,0,0,70
435,196,4,0,0,0,0,0,0,0,8,1,1,0,0,0,55,0,1,0,0,0,0,66
436,196,4,0,0,0,0,0,0,0,7,0,0,0,0,0,44,0,0,0,0,0,0,51
437,196,4,0,0,0,0,0,0,1,4,0,0,0,0,0,34,0,0,0,0,0,0,39
438,196,4,0,2,0,0,0,0,0,3,1,0,0,0,0,11,0,0,0,0,0,0,17
439,196,4,0,3,0,0,0,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,11
440,196,4,0,3,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,9
441,196,4,0,6,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,10
442,196,4,0,3,1,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,18
443,196,4,0,2,1,0,0,1,0,2,0,1,0,0,0,27,0,0,0,0,0,0,34
444,196,4,0,1,1,0,0,0,0,2,0,2,0,0,0,21,0,0,0,0,0,0,27
445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,196,4,0,1,1,0,0,0,0,3,0,4,0,0,0,37,0,0,0,0,0,0,46
447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,196,4,0,0,0,0,0,0,0,3,1,0,0,0,0,30,0,0,0,0,0,0,34
449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,196,4,0,1,0,0,0,0,0,3,2,0,0,0,0,19,0,0,0,0,0,0,25
451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,196,4,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,8
453,196,4,0,0,0,0,0,0,0,2,6,1,0,0,0,1,0,0,0,0,0,0,10
454,196,4,0,2,0,0,0,0,0,2,5,1,0,0,0,5,0,2,0,0,0,0,17
455,196,4,0,0,0,0,0,0,0,0,3,3,0,0,0,26,0,1,0,0,0,0,33
456,196,4,0,1,0,0,0,0,0,2,2,0,0,0,0,29,0,1,0,0,0,0,35
457,196,4,1,2,0,0,0,0,0,3,2,0,0,0,0,34,0,1,1,0,0,0,44
458,196,4,0,2,0,0,0,0,1,7,0,0,0,0,0,45,0,0,0,0,0,0,55
459,196,4,0,1,0,0,0,0,0,6,2,0,0,0,0,20,0,0,1,0,0,0,30
460,196,4,0,0,0,0,0,0,0,10,1,0,0,0,0,44,0,0,0,0,0,0,55
461,196,4,0,0,0,0,0,0,4,9,1,0,0,0,0,30,0,0,0,0,0,0,44
462,196,4,0,0,0,0,0,0,0,7,1,1,0,0,0,19,0,0,0,0,0,0,28
463,196,4,0,0,0,0,0,0,2,7,2,0,0,0,0,15,0,0,2,1,1,0,30
464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,196,4,0,3,0,0,0,0,3,3,3,2,0,0,0,5,0,1,3,0,2,0,25
466,196,4,4,4,0,0,0,1,5,3,3,1,0,0,0,12,0,7,1,2,3,0,46
467,196,4,4,4,3,0,0,0,2,4,2,2,0,0,0,23,0,14,1,2,4,0,65
468,196,4,5,0,1,0,0,1,1,5,1,3,0,0,0,35,0,14,1,2,4,0,73
469,196,4,3,0,1,0,0,1,4,5,4,1,0,0,0,24,0,7,1,4,4,0,59
470,196,4,5,1,0,0,0,0,3,6,4,6,0,0,0,31,0,2,0,10,3,0,71
471,196,4,6,1,0,0,0,0,1,5,0,4,0,0,2,38,0,2,0,6,0,0,65
472,196,4,3,2,1,0,0,2,3,5,0,4,0,0,0,44,0,0,0,0,0,0,64
473,196,4,1,1,0,0,0,0,2,4,3,0,0,0,2,33,0,0,0,0,0,0,46
474,196,4,5,0,0,0,0,2,5,7,5,4,0,0,2,19,0,5,0,2,0,0,56
475,196,4,2,1,0,0,0,5,5,7,4,5,0,0,3,7,0,5,0,0,1,0,45
476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,196,4,1,2,3,0,0,1,0,3,0,0,0,0,2,0,0,6,1,0,0,0,19
479,196,4,5,1,1,0,0,0,1,2,1,1,0,0,1,5,0,7,0,0,0,0,25
480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,196,4,1,0,0,0,0,0,1,4,0,0,0,0,0,15,0,1,0,0,0,0,22
482,196,4,0,0,0,0,0,0,0,6,0,4,0,0,0,17,0,1,0,0,0,0,28
483,196,4,0,0,0,0,0,0,0,4,0,4,0,0,0,14,0,0,0,0,0,0,22
484,196,4,0,0,0,0,0,0,0,5,0,2,0,0,0,19,0,0,0,0,0,0,26
485,196,4,0,0,0,0,0,0,1,5,0,0,0,0,0,15,0,0,0,0,0,0,21
486,196,4,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,12
487,196,4,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,7
488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,196,4,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,10
491,196,4,0,2,0,0,0,0,2,0,1,0,0,2,1,0,0,1,0,0,1,0,10
492,196,4,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,12
493,196,4,0,1,0,0,0,0,0,2,2,1,0,0,1,12,0,0,0,0,2,0,21
494,196,4,0,0,0,0,0,0,2,3,2,1,0,0,0,22,0,0,0,0,0,0,30
495,196,4,0,0,0,0,0,0,0,2,0,1,0,0,0,18,0,0,0,0,0,0,21
496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,196,4,0,0,0,0,0,0,0,4,1,0,1,0,0,31,1,0,0,0,0,0,38
498,196,4,0,0,0,0,0,0,1,4,0,0,0,0,0,36,0,0,0,0,0,0,41
499,196,4,0,0,0,0,0,0,4,4,1,0,0,0,0,20,0,0,0,0,0,0,29
500,196,4,0,0,0,0,0,0,5,4,1,0,0,0,0,6,0,0,0,0,0,0,16
501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,196,4,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,9
505,196,4,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,12
506,196,4,0,0,0,0,0,0,1,2,1,0,0,0,0,17,0,0,0,0,0,0,21
507,196,4,0,0,0,0,0,0,0,6,0,0,0,0,0,20,0,0,0,0,0,0,26
508,196,4,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,0,25
509,196,4,0,0,0,0,0,0,0,2,1,0,0,0,0,7,0,0,0,0,0,0,10
510,196,4,0,0,0,0,0,0,1,4,0,0,0,0,0,13,0,0,0,0,0,0,18
511,196,4,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,11
512,196,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,196,4,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,6
517,196,4,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,10
518,196,4,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,6
519,196,4,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,10
520,196,4,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,11
521,196,4,0,0,0,0,0,0,1,3,0,0,0,0,0,12,0,0,0,0,0,0,16
522,196,4,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,14
523,196,4,0,0,0,0,0,0,0,4,1,0,0,0,0,12,0,0,0,0,0,0,17
